Speaker_d,filename_d,Group_d,Vowel_d,utts_vow_d,F1_d,F2_d
nordmeyer,n7017b,n70,  I  ,nordmeyer:n7017b_  I  ,405.6054717,1749.220698
nordmeyer,n7017b,n70,  A  ,nordmeyer:n7017b_  A  ,639.8922119,1707.211836
nordmeyer,n7017b,n70,  V  ,nordmeyer:n7017b_  V  ,561.4111405,1410.125384
nordmeyer,n7017b,n70,  o:  ,nordmeyer:n7017b_  o:  ,429.4220139,1031.211815
nordmeyer,n7017b,n70,  a:  ,nordmeyer:n7017b_  a:  ,647.2359761,1375.510882
nordmeyer,n7017b,n70,  @:  ,nordmeyer:n7017b_  @:  ,570.8999895,1462.971441
nordmeyer,n7018a,n70,  E  ,nordmeyer:n7018a_  E  ,499.3355494,1783.713327
nordmeyer,n7018a,n70,  i:  ,nordmeyer:n7018a_  i:  ,360.2478149,2251.059525
nordmeyer,n7018b,n70,  E  ,nordmeyer:n7018b_  E  ,430.1633904,1778.256137
nordmeyer,n7018b,n70,  o:  ,nordmeyer:n7018b_  o:  ,448.5639272,1019.191972
nordmeyer,n7018b,n70,  E  ,nordmeyer:n7018b_  E  ,472.8099721,1907.337016
nordmeyer,n7018b,n70,  A  ,nordmeyer:n7018b_  A  ,624.782275,1877.437782
nordmeyer,n7018b,n70,  @:  ,nordmeyer:n7018b_  @:  ,432.6381657,1607.344915
nordmeyer,n7018b,n70,  E  ,nordmeyer:n7018b_  E  ,438.3499231,2012.910612
nordmeyer,n7018b,n70,  i:  ,nordmeyer:n7018b_  i:  ,404.7821555,2512.932178
nordmeyer,n7018b,n70,  E  ,nordmeyer:n7018b_  E  ,496.8078632,2070.410985
nordmeyer,n7018b,n70,  A  ,nordmeyer:n7018b_  A  ,661.9400045,1937.902424
nordmeyer,n7018b,n70,  E  ,nordmeyer:n7018b_  E  ,524.6665339,1944.889473
nordmeyer,n7018b,n70,  E  ,nordmeyer:n7018b_  E  ,454.6281662,1660.670349
nordmeyer,n7018b,n70,  I  ,nordmeyer:n7018b_  I  ,394.7531179,2130.952676
nordmeyer,n7019a,n70,  I  ,nordmeyer:n7019a_  I  ,387.9718584,1921.497208
nordmeyer,n7019a,n70,  O  ,nordmeyer:n7019a_  O  ,530.6296252,1211.779752
nordmeyer,n7019a,n70,  V  ,nordmeyer:n7019a_  V  ,570.6787588,1307.057927
nordmeyer,n7019a,n70,  V  ,nordmeyer:n7019a_  V  ,644.7481923,1601.507542
nordmeyer,n7019a,n70,  i:  ,nordmeyer:n7019a_  i:  ,357.9168716,2210.734726
nordmeyer,n7020a,n70,  V  ,nordmeyer:n7020a_  V  ,609.1322467,1339.707616
nordmeyer,n7020a,n70,  i:  ,nordmeyer:n7020a_  i:  ,353.9295684,2250.24416
nordmeyer,n7020a,n70,  A  ,nordmeyer:n7020a_  A  ,601.1940351,1751.873711
nordmeyer,n7020a,n70,  A  ,nordmeyer:n7020a_  A  ,704.0664898,1986.611331
nordmeyer,n7020a,n70,  i:  ,nordmeyer:n7020a_  i:  ,326.1260486,2073.550385
nordmeyer,n7020a,n70,  V  ,nordmeyer:n7020a_  V  ,600.512246,1396.764793
nordmeyer,n7020a,n70,  u:  ,nordmeyer:n7020a_  u:  ,369.5701516,1275.155519
nordmeyer,n7020a,n70,  @:  ,nordmeyer:n7020a_  @:  ,432.5900445,1297.57425
nordmeyer,n7020a,n70,  A  ,nordmeyer:n7020a_  A  ,659.3625656,1868.063808
nordmeyer,n7020a,n70,  I  ,nordmeyer:n7020a_  I  ,368.9932331,2064.328809
nordmeyer,n7020a,n70,  o:  ,nordmeyer:n7020a_  o:  ,497.9824473,962.4464704
nordmeyer,n7020a,n70,  I  ,nordmeyer:n7020a_  I  ,397.5473422,1896.815323
nordmeyer,n7020b,n70,  A  ,nordmeyer:n7020b_  A  ,669.8176047,1922.857515
nordmeyer,n7020b,n70,  V  ,nordmeyer:n7020b_  V  ,615.8304917,1691.304056
nordmeyer,n7020b,n70,  A  ,nordmeyer:n7020b_  A  ,631.3217571,1968.930688
nordmeyer,n7020b,n70,  I  ,nordmeyer:n7020b_  I  ,397.3203354,1882.879838
nordmeyer,n7020b,n70,  A  ,nordmeyer:n7020b_  A  ,653.4627227,1971.896897
nordmeyer,n7021b,n70,  V  ,nordmeyer:n7021b_  V  ,590.4900989,1330.130695
nordmeyer,n7021b,n70,  i:  ,nordmeyer:n7021b_  i:  ,424.6308776,2359.514263
nordmeyer,n7021b,n70,  o:  ,nordmeyer:n7021b_  o:  ,468.4569085,1422.237565
nordmeyer,n7021b,n70,  E  ,nordmeyer:n7021b_  E  ,468.9119213,1853.241684
nordmeyer,n7021b,n70,  I  ,nordmeyer:n7021b_  I  ,388.8551751,2167.925508
nordmeyer,n7021b,n70,  i:  ,nordmeyer:n7021b_  i:  ,381.3080006,1989.327821
nordmeyer,n7021b,n70,  a:  ,nordmeyer:n7021b_  a:  ,646.5871863,1323.458452
nordmeyer,n7021b,n70,  E  ,nordmeyer:n7021b_  E  ,494.7310355,2080.256371
nordmeyer,n7021b,n70,  I  ,nordmeyer:n7021b_  I  ,406.4954228,2170.174873
nordmeyer,n7021b,n70,  E  ,nordmeyer:n7021b_  E  ,511.8885727,2020.601583
nordmeyer,n7021b,n70,  I  ,nordmeyer:n7021b_  I  ,442.9421679,1779.747004
nordmeyer,n7022a,n70,  V  ,nordmeyer:n7022a_  V  ,803.1429242,1766.13293
nordmeyer,n7022a,n70,  E  ,nordmeyer:n7022a_  E  ,545.191346,1792.801854
nordmeyer,n7022a,n70,  A  ,nordmeyer:n7022a_  A  ,728.4105197,1940.833066
nordmeyer,n7022a,n70,  I  ,nordmeyer:n7022a_  I  ,375.8460158,2096.791558
nordmeyer,n7022a,n70,  I  ,nordmeyer:n7022a_  I  ,497.0543497,2014.68944
nordmeyer,n7022a,n70,  I  ,nordmeyer:n7022a_  I  ,407.6183894,2130.579225
nordmeyer,n7022a,n70,  E  ,nordmeyer:n7022a_  E  ,502.5504732,1863.409056
nordmeyer,n7022a,n70,  E  ,nordmeyer:n7022a_  E  ,533.6894253,1745.487418
nordmeyer,n7022a,n70,  O  ,nordmeyer:n7022a_  O  ,596.0865967,1065.664023
nordmeyer,n7022a,n70,  U  ,nordmeyer:n7022a_  U  ,440.1560759,1152.149676
nordmeyer,n7022a,n70,  E  ,nordmeyer:n7022a_  E  ,439.4243828,2153.214796
nordmeyer,n7022b,n70,  V  ,nordmeyer:n7022b_  V  ,668.6557083,1527.612505
nordmeyer,n7022b,n70,  A  ,nordmeyer:n7022b_  A  ,629.4148483,1866.6837
nordmeyer,n7022b,n70,  i:  ,nordmeyer:n7022b_  i:  ,408.6887089,2327.231309
nordmeyer,n7022b,n70,  A  ,nordmeyer:n7022b_  A  ,757.8200544,2228.316446
nordmeyer,n7022b,n70,  a:  ,nordmeyer:n7022b_  a:  ,553.5168986,1343.630646
nordmeyer,n7022b,n70,  o:  ,nordmeyer:n7022b_  o:  ,454.6142383,1481.804345
nordmeyer,n7022b,n70,  u:  ,nordmeyer:n7022b_  u:  ,370.3914948,1159.312139
nordmeyer,n7023a,n70,  I  ,nordmeyer:n7023a_  I  ,434.1142161,2283.773014
nordmeyer,n7023a,n70,  E  ,nordmeyer:n7023a_  E  ,525.0985414,1793.606351
nordmeyer,n7023a,n70,  @:  ,nordmeyer:n7023a_  @:  ,424.9185313,1223.319877
nordmeyer,n7023a,n70,  I  ,nordmeyer:n7023a_  I  ,370.0602663,1965.814061
nordmeyer,n7023a,n70,  E  ,nordmeyer:n7023a_  E  ,487.2495409,1984.694107
nordmeyer,n7023a,n70,  O  ,nordmeyer:n7023a_  O  ,627.5392423,1199.140683
nordmeyer,n7023a,n70,  a:  ,nordmeyer:n7023a_  a:  ,646.1446769,1396.461157
nordmeyer,n7023a,n70,  E  ,nordmeyer:n7023a_  E  ,504.4765583,1646.793279
nordmeyer,n7023a,n70,  E  ,nordmeyer:n7023a_  E  ,524.7024991,1673.691795
nordmeyer,n7023a,n70,  O  ,nordmeyer:n7023a_  O  ,610.782289,1056.088645
nordmeyer,n7023a,n70,  I  ,nordmeyer:n7023a_  I  ,396.8181549,1862.923913
nordmeyer,n7023a,n70,  a:  ,nordmeyer:n7023a_  a:  ,685.8640673,1396.010898
nordmeyer,n7023b,n70,  I  ,nordmeyer:n7023b_  I  ,446.8325993,2035.311878
nordmeyer,n7023b,n70,  A  ,nordmeyer:n7023b_  A  ,596.7026463,1994.444665
nordmeyer,n7023b,n70,  V  ,nordmeyer:n7023b_  V  ,710.6890962,1363.175183
nordmeyer,n7023b,n70,  I  ,nordmeyer:n7023b_  I  ,427.9821581,1791.019751
nordmeyer,n7023b,n70,  a:  ,nordmeyer:n7023b_  a:  ,623.3837536,1396.20497
nordmeyer,n7023b,n70,  a:  ,nordmeyer:n7023b_  a:  ,631.5773454,1357.614351
nordmeyer,n7023b,n70,  O  ,nordmeyer:n7023b_  O  ,527.0398028,1028.107126
nordmeyer,n7024a,n70,  V  ,nordmeyer:n7024a_  V  ,593.3562128,1291.253478
nordmeyer,n7026b,n70,  I  ,nordmeyer:n7026b_  I  ,461.2083308,2171.773292
nordmeyer,n7026b,n70,  V  ,nordmeyer:n7026b_  V  ,582.2983753,1354.561852
nordmeyer,n7026b,n70,  a:  ,nordmeyer:n7026b_  a:  ,549.5819488,1322.045022
nordmeyer,n7026b,n70,  O  ,nordmeyer:n7026b_  O  ,569.3922435,1199.155817
nordmeyer,n7026b,n70,  O  ,nordmeyer:n7026b_  O  ,589.3987695,1184.249198
nordmeyer,n7026b,n70,  u:  ,nordmeyer:n7026b_  u:  ,372.8758717,1446.385507
nordmeyer,n7026b,n70,  O  ,nordmeyer:n7026b_  O  ,569.7973933,1140.256356
nordmeyer,n7027a,n70,  I  ,nordmeyer:n7027a_  I  ,464.4439299,2186.155969
nordmeyer,n7027a,n70,  V  ,nordmeyer:n7027a_  V  ,619.8321223,1350.723569
nordmeyer,n7027a,n70,  i:  ,nordmeyer:n7027a_  i:  ,337.5582859,2069.305699
nordmeyer,n7027a,n70,  u:  ,nordmeyer:n7027a_  u:  ,367.5080811,1348.782936
nordmeyer,n7027a,n70,  V  ,nordmeyer:n7027a_  V  ,633.4944651,1510.893461
nordmeyer,n7027a,n70,  V  ,nordmeyer:n7027a_  V  ,589.8727836,1356.236361
nordmeyer,n7027a,n70,  V  ,nordmeyer:n7027a_  V  ,626.9501133,1377.06009
nordmeyer,n7027a,n70,  A  ,nordmeyer:n7027a_  A  ,687.5284963,1806.365258
nordmeyer,n7027a,n70,  O  ,nordmeyer:n7027a_  O  ,573.0416974,1195.531783
nordmeyer,n7027a,n70,  u:  ,nordmeyer:n7027a_  u:  ,405.8808797,1067.512037
nordmeyer,n7027a,n70,  o:  ,nordmeyer:n7027a_  o:  ,465.4880123,1132.455605
nordmeyer,n7027a,n70,  A  ,nordmeyer:n7027a_  A  ,632.9025488,1875.239867
nordmeyer,n7027a,n70,  V  ,nordmeyer:n7027a_  V  ,609.1291195,1346.476547
nordmeyer,n7027a,n70,  V  ,nordmeyer:n7027a_  V  ,698.041566,1725.705207
nordmeyer,n7027a,n70,  V  ,nordmeyer:n7027a_  V  ,588.844431,1358.741854
nordmeyer,n7027a,n70,  O  ,nordmeyer:n7027a_  O  ,625.8905591,1096.427616
nordmeyer,n7027a,n70,  E  ,nordmeyer:n7027a_  E  ,527.7201568,2102.163972
nordmeyer,n7027b,n70,  o:  ,nordmeyer:n7027b_  o:  ,497.2311114,1036.155355
nordmeyer,n7027b,n70,  I  ,nordmeyer:n7027b_  I  ,387.0659832,2037.15386
nordmeyer,n7027b,n70,  o:  ,nordmeyer:n7027b_  o:  ,519.247717,1462.665671
nordmeyer,n7027b,n70,  E  ,nordmeyer:n7027b_  E  ,515.8482484,1667.251679
nordmeyer,n7027b,n70,  U  ,nordmeyer:n7027b_  U  ,461.8572041,1437.398895
nordmeyer,n7027b,n70,  o:  ,nordmeyer:n7027b_  o:  ,504.1799454,1485.248664
nordmeyer,n7027b,n70,  O  ,nordmeyer:n7027b_  O  ,570.6765756,1254.290058
nordmeyer,n7027b,n70,  o:  ,nordmeyer:n7027b_  o:  ,484.9124934,893.37122
nordmeyer,n7027b,n70,  O  ,nordmeyer:n7027b_  O  ,535.4329467,1160.610151
nordmeyer,n7027b,n70,  o:  ,nordmeyer:n7027b_  o:  ,463.7920131,1028.927745
nordmeyer,n7028a,n70,  I  ,nordmeyer:n7028a_  I  ,431.5276425,1997.057076
nordmeyer,n7028a,n70,  A  ,nordmeyer:n7028a_  A  ,601.3822298,1810.283306
nordmeyer,n7028a,n70,  E  ,nordmeyer:n7028a_  E  ,523.6684068,1873.438361
nordmeyer,n7028a,n70,  I  ,nordmeyer:n7028a_  I  ,379.2028928,2077.52908
nordmeyer,n7028a,n70,  A  ,nordmeyer:n7028a_  A  ,658.0413371,2084.071788
nordmeyer,n7028a,n70,  i:  ,nordmeyer:n7028a_  i:  ,326.3479307,2160.263798
nordmeyer,n7028b,n70,  a:  ,nordmeyer:n7028b_  a:  ,594.4161564,1354.617483
nordmeyer,n7028b,n70,  A  ,nordmeyer:n7028b_  A  ,589.050635,1820.087618
nordmeyer,n7028b,n70,  E  ,nordmeyer:n7028b_  E  ,472.6215041,1807.055071
nordmeyer,n7028b,n70,  V  ,nordmeyer:n7028b_  V  ,630.129717,1363.277539
nordmeyer,n7028b,n70,  @:  ,nordmeyer:n7028b_  @:  ,511.4491723,1390.551375
nordmeyer,n7028b,n70,  E  ,nordmeyer:n7028b_  E  ,541.3047517,1932.386004
nordmeyer,n7028b,n70,  O  ,nordmeyer:n7028b_  O  ,514.4370559,1035.788803
nordmeyer,n7028b,n70,  A  ,nordmeyer:n7028b_  A  ,523.4606396,1897.76898
nordmeyer,n7028b,n70,  E  ,nordmeyer:n7028b_  E  ,480.4774707,1750.795379
nordmeyer,n7028b,n70,  V  ,nordmeyer:n7028b_  V  ,713.8990571,1580.365126
nordmeyer,n7028b,n70,  V  ,nordmeyer:n7028b_  V  ,653.6531556,1537.331314
nordmeyer,n7028b,n70,  I  ,nordmeyer:n7028b_  I  ,353.1194489,1948.604212
nordmeyer,n7029a,n70,  E  ,nordmeyer:n7029a_  E  ,506.4526517,2089.473695
nordmeyer,n7029a,n70,  E  ,nordmeyer:n7029a_  E  ,359.3731932,2006.025524
nordmeyer,n7029a,n70,  I  ,nordmeyer:n7029a_  I  ,413.5718529,2130.42398
nordmeyer,n7029a,n70,  E  ,nordmeyer:n7029a_  E  ,446.1892408,2049.826555
nordmeyer,n7029a,n70,  E  ,nordmeyer:n7029a_  E  ,441.8512345,1968.172593
nordmeyer,n7029a,n70,  E  ,nordmeyer:n7029a_  E  ,445.8813487,1777.386489
nordmeyer,n7029a,n70,  O  ,nordmeyer:n7029a_  O  ,521.2276444,1153.934423
nordmeyer,n7029a,n70,  I  ,nordmeyer:n7029a_  I  ,420.1947228,2053.517526
nordmeyer,n7029a,n70,  E  ,nordmeyer:n7029a_  E  ,480.5393295,1820.915999
nordmeyer,n7029a,n70,  O  ,nordmeyer:n7029a_  O  ,588.130916,974.7122301
nordmeyer,n7029a,n70,  a:  ,nordmeyer:n7029a_  a:  ,636.0038488,1376.059817
nordmeyer,n7029a,n70,  O  ,nordmeyer:n7029a_  O  ,601.0831538,1144.230299
nordmeyer,n7029a,n70,  I  ,nordmeyer:n7029a_  I  ,377.8113693,1998.923365
nordmeyer,n7029a,n70,  o:  ,nordmeyer:n7029a_  o:  ,440.990367,1181.160603
nordmeyer,n7029b,n70,  o:  ,nordmeyer:n7029b_  o:  ,461.0699232,1164.520109
nordmeyer,n7029b,n70,  V  ,nordmeyer:n7029b_  V  ,607.9787777,1326.776642
nordmeyer,n7029b,n70,  i:  ,nordmeyer:n7029b_  i:  ,324.3906312,2057.50069
nordmeyer,n7029b,n70,  O  ,nordmeyer:n7029b_  O  ,618.6794843,1180.955593
nordmeyer,n7029b,n70,  E  ,nordmeyer:n7029b_  E  ,500.1303363,1768.775895
nordmeyer,n7029b,n70,  O  ,nordmeyer:n7029b_  O  ,643.9987732,1155.316284
nordmeyer,n7030a,n70,  E  ,nordmeyer:n7030a_  E  ,469.2569846,1992.633689
nordmeyer,n7030a,n70,  A  ,nordmeyer:n7030a_  A  ,636.9990306,2077.076386
nordmeyer,n7030a,n70,  i:  ,nordmeyer:n7030a_  i:  ,400.4135847,2435.013287
nordmeyer,n7030a,n70,  O  ,nordmeyer:n7030a_  O  ,586.5599975,1059.215485
nordmeyer,n7030a,n70,  O  ,nordmeyer:n7030a_  O  ,563.8960681,1101.520854
nordmeyer,n7030a,n70,  o:  ,nordmeyer:n7030a_  o:  ,468.4721053,1309.762564
nordmeyer,n7030a,n70,  A  ,nordmeyer:n7030a_  A  ,564.9205638,1962.157194
nordmeyer,n7030a,n70,  V  ,nordmeyer:n7030a_  V  ,583.8003435,1428.24649
nordmeyer,n7030a,n70,  A  ,nordmeyer:n7030a_  A  ,617.4189366,2058.121729
nordmeyer,n7030a,n70,  O  ,nordmeyer:n7030a_  O  ,561.888046,1143.310933
nordmeyer,n7030a,n70,  I  ,nordmeyer:n7030a_  I  ,393.7348036,2058.010573
nordmeyer,n7030a,n70,  V  ,nordmeyer:n7030a_  V  ,680.8570623,1466.562669
nordmeyer,n7030a,n70,  i:  ,nordmeyer:n7030a_  i:  ,391.9624429,2287.702431
nordmeyer,n7030b,n70,  A  ,nordmeyer:n7030b_  A  ,604.2867626,2048.812766
nordmeyer,n7030b,n70,  E  ,nordmeyer:n7030b_  E  ,514.5030383,1763.919797
nordmeyer,n7030b,n70,  o:  ,nordmeyer:n7030b_  o:  ,435.7353569,946.731323
nordmeyer,n7030b,n70,  V  ,nordmeyer:n7030b_  V  ,620.3658235,1607.859463
nordmeyer,n7030b,n70,  A  ,nordmeyer:n7030b_  A  ,669.8650341,1968.77026
nordmeyer,n7030b,n70,  I  ,nordmeyer:n7030b_  I  ,447.3380604,1991.728629
nordmeyer,n7030b,n70,  V  ,nordmeyer:n7030b_  V  ,586.7202918,1521.1861
nordmeyer,n7030b,n70,  o:  ,nordmeyer:n7030b_  o:  ,470.2197871,1278.637357
nordmeyer,n7030b,n70,  V  ,nordmeyer:n7030b_  V  ,666.3263323,1579.872717
nordmeyer,n7030b,n70,  A  ,nordmeyer:n7030b_  A  ,703.7498962,1875.550969
nordmeyer,n7030b,n70,  V  ,nordmeyer:n7030b_  V  ,587.8930971,1418.995617
nordmeyer,n7032a,n70,  I  ,nordmeyer:n7032a_  I  ,455.9607142,1771.613058
nordmeyer,n7032a,n70,  V  ,nordmeyer:n7032a_  V  ,595.9236492,1439.005407
nordmeyer,n7032a,n70,  u:  ,nordmeyer:n7032a_  u:  ,375.073732,1452.881542
nordmeyer,n7032a,n70,  E  ,nordmeyer:n7032a_  E  ,486.3050193,1776.814095
nordmeyer,n7032a,n70,  O  ,nordmeyer:n7032a_  O  ,571.9024674,1027.838606
nordmeyer,n7032a,n70,  a:  ,nordmeyer:n7032a_  a:  ,616.6626825,1291.5514
nordmeyer,n7032b,n70,  A  ,nordmeyer:n7032b_  A  ,645.825893,1813.68908
nordmeyer,n7032b,n70,  i:  ,nordmeyer:n7032b_  i:  ,363.250091,2459.705277
nordmeyer,n7032b,n70,  i:  ,nordmeyer:n7032b_  i:  ,333.8272602,1959.701434
nordmeyer,n7032b,n70,  O  ,nordmeyer:n7032b_  O  ,596.72486,1080.370308
nordmeyer,n7032b,n70,  i:  ,nordmeyer:n7032b_  i:  ,329.1267576,2245.936239
nordmeyer,n7032b,n70,  i:  ,nordmeyer:n7032b_  i:  ,330.1925774,2183.949158
nordmeyer,n7032b,n70,  O  ,nordmeyer:n7032b_  O  ,549.0012835,1073.255684
nordmeyer,n7032b,n70,  E  ,nordmeyer:n7032b_  E  ,430.7414415,1889.295848
nordmeyer,n7032b,n70,  a:  ,nordmeyer:n7032b_  a:  ,634.8244303,1284.879913
nordmeyer,n7032b,n70,  A  ,nordmeyer:n7032b_  A  ,651.6262897,1792.267214
nordmeyer,n7032b,n70,  A  ,nordmeyer:n7032b_  A  ,653.4945438,1871.738867
nordmeyer,n7032b,n70,  I  ,nordmeyer:n7032b_  I  ,406.0988569,2151.897801
nordmeyer,n7032b,n70,  E  ,nordmeyer:n7032b_  E  ,546.5196689,1892.539494
nordmeyer,n7032b,n70,  u:  ,nordmeyer:n7032b_  u:  ,348.8149814,1300.614041
nordmeyer,n7032b,n70,  i:  ,nordmeyer:n7032b_  i:  ,377.9781737,2117.135508
nordmeyer,n7032b,n70,  i:  ,nordmeyer:n7032b_  i:  ,369.8527794,2307.393795
nordmeyer,n7032b,n70,  E  ,nordmeyer:n7032b_  E  ,585.2582278,2061.639951
nordmeyer,n7033a,n70,  A  ,nordmeyer:n7033a_  A  ,692.455159,1875.460521
nordmeyer,n7033a,n70,  I  ,nordmeyer:n7033a_  I  ,455.4973908,1408.634244
nordmeyer,n7033a,n70,  O  ,nordmeyer:n7033a_  O  ,618.9084848,1091.520857
nordmeyer,n7033a,n70,  E  ,nordmeyer:n7033a_  E  ,534.831626,2007.266967
nordmeyer,n7033a,n70,  V  ,nordmeyer:n7033a_  V  ,614.039714,1513.050563
nordmeyer,n7033a,n70,  a:  ,nordmeyer:n7033a_  a:  ,597.1547876,1387.032629
nordmeyer,n7033b,n70,  i:  ,nordmeyer:n7033b_  i:  ,353.260848,2043.97436
nordmeyer,n7033b,n70,  A  ,nordmeyer:n7033b_  A  ,567.7939228,1935.764686
nordmeyer,n7033b,n70,  E  ,nordmeyer:n7033b_  E  ,482.6549673,2018.416412
nordmeyer,n7033b,n70,  a:  ,nordmeyer:n7033b_  a:  ,642.7621862,1339.386299
nordmeyer,n7033b,n70,  E  ,nordmeyer:n7033b_  E  ,546.0463341,1753.785301
nordmeyer,n7033b,n70,  o:  ,nordmeyer:n7033b_  o:  ,467.1692986,1123.298637
nordmeyer,n7033b,n70,  A  ,nordmeyer:n7033b_  A  ,616.3228609,1653.072503
nordmeyer,n7033b,n70,  U  ,nordmeyer:n7033b_  U  ,474.3598432,1371.016453
nordmeyer,n7033b,n70,  V  ,nordmeyer:n7033b_  V  ,656.6891183,1447.973685
nordmeyer,n7033b,n70,  i:  ,nordmeyer:n7033b_  i:  ,368.9199433,2282.982701
nordmeyer,n7034a,n70,  V  ,nordmeyer:n7034a_  V  ,619.4924293,1331.980758
nordmeyer,n7034a,n70,  u:  ,nordmeyer:n7034a_  u:  ,362.890616,1253.043341
nordmeyer,n7034a,n70,  I  ,nordmeyer:n7034a_  I  ,365.981902,2031.917719
nordmeyer,n7034a,n70,  i:  ,nordmeyer:n7034a_  i:  ,370.9274848,2282.27238
nordmeyer,n7034a,n70,  I  ,nordmeyer:n7034a_  I  ,402.7717888,1928.167749
nordmeyer,n7034a,n70,  V  ,nordmeyer:n7034a_  V  ,577.4724552,1353.11851
nordmeyer,n7034a,n70,  O  ,nordmeyer:n7034a_  O  ,563.9710127,1162.993519
nordmeyer,n7034a,n70,  V  ,nordmeyer:n7034a_  V  ,620.0471806,1388.1068
nordmeyer,n7034a,n70,  I  ,nordmeyer:n7034a_  I  ,503.6090434,2235.681588
nordmeyer,n7034a,n70,  V  ,nordmeyer:n7034a_  V  ,627.4800257,1335.191792
nordmeyer,n7034a,n70,  E  ,nordmeyer:n7034a_  E  ,439.43723,2072.353863
nordmeyer,n7034a,n70,  E  ,nordmeyer:n7034a_  E  ,396.2588628,2034.00426
nordmeyer,n7034b,n70,  A  ,nordmeyer:n7034b_  A  ,739.0206502,2051.1889
nordmeyer,n7034b,n70,  i:  ,nordmeyer:n7034b_  i:  ,407.1557036,2473.303483
nordmeyer,n7034b,n70,  E  ,nordmeyer:n7034b_  E  ,595.6596507,2152.937188
nordmeyer,n7034b,n70,  I  ,nordmeyer:n7034b_  I  ,375.9666024,2011.608416
nordmeyer,n7034b,n70,  V  ,nordmeyer:n7034b_  V  ,581.5665949,1357.073583
nordmeyer,n7034b,n70,  V  ,nordmeyer:n7034b_  V  ,617.6008258,1373.198717
nordmeyer,n7034b,n70,  O  ,nordmeyer:n7034b_  O  ,585.3198887,1056.207241
nordmeyer,n7034b,n70,  E  ,nordmeyer:n7034b_  E  ,510.1224991,1897.714783
nordmeyer,n7034b,n70,  A  ,nordmeyer:n7034b_  A  ,587.0552441,2035.290996
nordmeyer,n7034b,n70,  O  ,nordmeyer:n7034b_  O  ,544.7012948,1026.171207
nordmeyer,n7034b,n70,  E  ,nordmeyer:n7034b_  E  ,495.9048841,1839.23097
nordmeyer,n7034b,n70,  i:  ,nordmeyer:n7034b_  i:  ,386.4832072,2239.253834
nordmeyer,n7036a,n70,  E  ,nordmeyer:n7036a_  E  ,516.9959551,1918.892935
nordmeyer,n7036a,n70,  @:  ,nordmeyer:n7036a_  @:  ,490.3655597,1438.982836
nordmeyer,n7036a,n70,  V  ,nordmeyer:n7036a_  V  ,596.9523209,1361.907655
nordmeyer,n7036a,n70,  i:  ,nordmeyer:n7036a_  i:  ,389.7684118,2229.85556
nordmeyer,n7036a,n70,  A  ,nordmeyer:n7036a_  A  ,589.9968955,1716.204739
nordmeyer,n7036a,n70,  i:  ,nordmeyer:n7036a_  i:  ,340.8612045,2230.768954
nordmeyer,n7036a,n70,  u:  ,nordmeyer:n7036a_  u:  ,400.5386988,1290.844629
nordmeyer,n7036a,n70,  a:  ,nordmeyer:n7036a_  a:  ,661.4960105,1355.297161
nordmeyer,n7036a,n70,  a:  ,nordmeyer:n7036a_  a:  ,622.0089422,1407.109945
nordmeyer,n7036b,n70,  i:  ,nordmeyer:n7036b_  i:  ,384.1757125,2090.469783
nordmeyer,n7036b,n70,  i:  ,nordmeyer:n7036b_  i:  ,380.2696837,2471.722296
nordmeyer,n7036b,n70,  E  ,nordmeyer:n7036b_  E  ,419.8833376,1972.869639
nordmeyer,n7036b,n70,  i:  ,nordmeyer:n7036b_  i:  ,375.3956099,2495.851138
nordmeyer,n7036b,n70,  E  ,nordmeyer:n7036b_  E  ,409.0065218,1988.361803
nordmeyer,n7036b,n70,  A  ,nordmeyer:n7036b_  A  ,610.5964174,1868.471533
nordmeyer,n7036b,n70,  u:  ,nordmeyer:n7036b_  u:  ,337.9875896,1362.426488
nordmeyer,n7037a,n70,  u:  ,nordmeyer:n7037a_  u:  ,366.5113482,1216.965845
nordmeyer,n7037a,n70,  E  ,nordmeyer:n7037a_  E  ,501.6625144,1994.798075
nordmeyer,n7037a,n70,  i:  ,nordmeyer:n7037a_  i:  ,372.0270342,2281.08243
nordmeyer,n7037a,n70,  o:  ,nordmeyer:n7037a_  o:  ,502.0128053,1291.178128
nordmeyer,n7037a,n70,  o:  ,nordmeyer:n7037a_  o:  ,452.2558523,1204.143887
nordmeyer,n7037a,n70,  A  ,nordmeyer:n7037a_  A  ,594.5072788,1719.145012
nordmeyer,n7037b,n70,  O  ,nordmeyer:n7037b_  O  ,546.2089818,1107.431623
nordmeyer,n7037b,n70,  V  ,nordmeyer:n7037b_  V  ,617.4012105,1395.940942
nordmeyer,n7037b,n70,  A  ,nordmeyer:n7037b_  A  ,586.0714052,1688.094058
nordmeyer,n7037b,n70,  O  ,nordmeyer:n7037b_  O  ,569.1899833,1227.173923
nordmeyer,n7037b,n70,  A  ,nordmeyer:n7037b_  A  ,655.8209287,1899.734146
nordmeyer,n7038b,n70,  I  ,nordmeyer:n7038b_  I  ,429.990103,2022.048692
nordmeyer,n7038b,n70,  A  ,nordmeyer:n7038b_  A  ,613.5272769,1637.095067
nordmeyer,n7038b,n70,  i:  ,nordmeyer:n7038b_  i:  ,323.7361162,2128.698813
nordmeyer,n7038b,n70,  a:  ,nordmeyer:n7038b_  a:  ,592.0979967,1343.070177
