Speaker,filename,Group,Vowel,utts_vow,F1,F2
hillary,h7228b,h72,o:,hillary:h7228b_o:,354.0122517,845.5467326
hillary,h7228b,h72,V,hillary:h7228b_V,856.392756,1284.918893
hillary,h7228b,h72,i:,hillary:h7228b_i:,300.4061845,2036.560614
hillary,h7228b,h72,i:,hillary:h7228b_i:,236.5742624,2168.820128
hillary,h7229a,h72,i:,hillary:h7229a_i:,290.1265912,2186.869757
hillary,h7229a,h72,i:,hillary:h7229a_i:,243.2006955,2308.051656
hillary,h7229a,h72,i:,hillary:h7229a_i:,287.2131631,2248.16319
hillary,h7229a,h72,O,hillary:h7229a_O,901.6544583,1012.448565
hillary,h7229a,h72,O,hillary:h7229a_O,540.5478006,915.8998748
hillary,h7229a,h72,E,hillary:h7229a_E,388.9752435,1692.880763
hillary,h7229a,h72,E,hillary:h7229a_E,367.9309557,1560.431647
hillary,h7229a,h72,V,hillary:h7229a_V,755.5281456,1251.811793
hillary,h7231a,h72,i:,hillary:h7231a_i:,291.0845364,2078.32895
hillary,h7231a,h72,u:,hillary:h7231a_u:,286.5378032,1738.116906
hillary,h7231a,h72,a:,hillary:h7231a_a:,928.1815024,1277.922707
hillary,h7231a,h72,E,hillary:h7231a_E,375.1482194,1626.290777
hillary,h7231a,h72,V,hillary:h7231a_V,692.7921232,1248.552357
hillary,h7231a,h72,i:,hillary:h7231a_i:,280.1245771,2144.947212
hillary,h7231a,h72,V,hillary:h7231a_V,728.9913248,1230.276215
hillary,h7231a,h72,E,hillary:h7231a_E,380.2156838,1527.798194
hillary,h7231a,h72,O,hillary:h7231a_O,867.2415404,1011.399176
hillary,h7231a,h72,@:,hillary:h7231a_@:,720.7547606,1396.016751
hillary,h7231b,h72,E,hillary:h7231b_E,700.8421877,1567.595653
hillary,h7231b,h72,V,hillary:h7231b_V,846.3373224,1186.37617
hillary,h7231b,h72,o:,hillary:h7231b_o:,398.9231385,821.0671538
hillary,h7231b,h72,i:,hillary:h7231b_i:,272.2873962,2158.384801
hillary,h7231b,h72,i:,hillary:h7231b_i:,298.4351319,2183.863133
hillary,h7231b,h72,V,hillary:h7231b_V,683.9452442,1183.704103
hillary,h7231b,h72,O,hillary:h7231b_O,395.9972461,1107.486417
hillary,h7231b,h72,o:,hillary:h7231b_o:,400.1701906,859.8088373
hillary,h7232a,h72,V,hillary:h7232a_V,836.1042965,1272.868506
hillary,h7232a,h72,i:,hillary:h7232a_i:,313.4564594,2181.182791
hillary,h7232a,h72,O,hillary:h7232a_O,668.8618974,1146.204152
hillary,h7232a,h72,@:,hillary:h7232a_@:,385.461806,1515.848683
hillary,h7232a,h72,i:,hillary:h7232a_i:,293.2626918,2135.154075
hillary,h7232a,h72,E,hillary:h7232a_E,423.7877147,1583.633411
hillary,h7232a,h72,V,hillary:h7232a_V,702.5978176,1236.862958
hillary,h7232b,h72,E,hillary:h7232b_E,489.5456191,1646.30313
hillary,h7232b,h72,i:,hillary:h7232b_i:,256.0878019,2082.203835
hillary,h7232b,h72,E,hillary:h7232b_E,291.4987452,1857.934385
hillary,h7232b,h72,o:,hillary:h7232b_o:,339.6164228,925.6878181
hillary,h7232b,h72,E,hillary:h7232b_E,530.9083583,1640.51369
hillary,h7232b,h72,U,hillary:h7232b_U,350.040311,1023.179589
hillary,h7232b,h72,O,hillary:h7232b_O,617.0741453,1006.530824
hillary,h7233b,h72,E,hillary:h7233b_E,369.1838956,1527.676733
hillary,h7233b,h72,@:,hillary:h7233b_@:,361.9646154,1563.022056
hillary,h7233b,h72,O,hillary:h7233b_O,1148.754028,2113.749805
hillary,h7233b,h72,A,hillary:h7233b_A,794.6593164,1675.195021
hillary,h7233b,h72,A,hillary:h7233b_A,586.7883479,1546.979269
hillary,h7233b,h72,E,hillary:h7233b_E,542.5655131,1508.310998
hillary,h7234a,h72,A,hillary:h7234a_A,857.9685699,1605.808444
hillary,h7234a,h72,E,hillary:h7234a_E,273.4105535,1686.266068
hillary,h7234a,h72,V,hillary:h7234a_V,848.322335,1380.948851
hillary,h7234a,h72,a:,hillary:h7234a_a:,844.4745896,1333.272746
hillary,h7234a,h72,O,hillary:h7234a_O,879.82595,2234.213827
hillary,h7234a,h72,V,hillary:h7234a_V,571.5513267,1280.208942
hillary,h7234a,h72,V,hillary:h7234a_V,761.3355971,1255.646863
hillary,h7234a,h72,i:,hillary:h7234a_i:,263.0071596,2082.504125
hillary,h7234a,h72,O,hillary:h7234a_O,838.9864277,1156.122264
hillary,h7234a,h72,V,hillary:h7234a_V,829.6581426,1213.428995
hillary,h7234a,h72,E,hillary:h7234a_E,482.6533242,1502.139415
hillary,h7234a,h72,i:,hillary:h7234a_i:,253.0569694,2183.250084
hillary,h7234a,h72,V,hillary:h7234a_V,828.9274703,1277.01907
hillary,h7234b,h72,a:,hillary:h7234b_a:,821.5237711,1393.029893
hillary,h7234b,h72,i:,hillary:h7234b_i:,256.3962935,2228.287482
hillary,h7234b,h72,O,hillary:h7234b_O,801.1598412,900.8046845
hillary,h7234b,h72,o:,hillary:h7234b_o:,356.2031721,820.1991239
hillary,h7234b,h72,U,hillary:h7234b_U,376.2949043,973.336221
hillary,h7234b,h72,A,hillary:h7234b_A,791.3457464,1421.082044
hillary,h7234b,h72,E,hillary:h7234b_E,247.885546,1635.69657
hillary,h7234b,h72,i:,hillary:h7234b_i:,331.0129376,2217.764968
hillary,h7234b,h72,E,hillary:h7234b_E,391.8180291,1598.739517
hillary,h7234b,h72,E,hillary:h7234b_E,243.0616802,1916.000758
hillary,h7234b,h72,O,hillary:h7234b_O,814.8045457,1066.431022
hillary,h7235b,h72,i:,hillary:h7235b_i:,282.7739116,2155.979265
hillary,h7235b,h72,A,hillary:h7235b_A,796.2811509,1541.824359
hillary,h7236a,h72,I,hillary:h7236a_I,348.3087639,1983.372246
hillary,h7236a,h72,o:,hillary:h7236a_o:,379.7958903,879.7563141
hillary,h7236a,h72,u:,hillary:h7236a_u:,290.4432542,2257.4387
hillary,h7236a,h72,i:,hillary:h7236a_i:,271.6604163,2157.445663
hillary,h7236a,h72,I,hillary:h7236a_I,246.0715743,1681.902265
hillary,h7236a,h72,u:,hillary:h7236a_u:,315.278166,1582.543522
hillary,h7236a,h72,E,hillary:h7236a_E,445.282611,1625.651428
hillary,h7236a,h72,i:,hillary:h7236a_i:,273.5965817,2287.210765
hillary,h7236a,h72,i:,hillary:h7236a_i:,282.0676884,2062.946513
hillary,h7236a,h72,A,hillary:h7236a_A,745.9928063,1504.694502
hillary,h7236b,h72,E,hillary:h7236b_E,458.6360679,1681.67074
hillary,h7236b,h72,o:,hillary:h7236b_o:,331.5595654,812.9004964
hillary,h7236b,h72,i:,hillary:h7236b_i:,236.228284,2041.215307
hillary,h7236b,h72,O,hillary:h7236b_O,991.240957,1856.286567
hillary,h7236b,h72,i:,hillary:h7236b_i:,278.4624563,2166.187683
hillary,h7236b,h72,A,hillary:h7236b_A,410.2792845,1596.099346
hillary,h7236b,h72,a:,hillary:h7236b_a:,918.3350284,1291.484936
hillary,h7236b,h72,o:,hillary:h7236b_o:,381.1162047,887.058854
hillary,h7237a,h72,V,hillary:h7237a_V,884.3844083,1322.280744
hillary,h7237a,h72,i:,hillary:h7237a_i:,324.525921,2071.743995
hillary,h7237a,h72,I,hillary:h7237a_I,309.2129162,1877.326383
hillary,h7237a,h72,V,hillary:h7237a_V,885.847099,1336.669458
hillary,h7237a,h72,A,hillary:h7237a_A,826.2248642,1560.272773
hillary,h7237a,h72,i:,hillary:h7237a_i:,303.7488215,2121.177614
hillary,h7237a,h72,A,hillary:h7237a_A,633.9758549,1384.451822
hillary,h7237a,h72,V,hillary:h7237a_V,795.2228227,1279.044783
hillary,h7237a,h72,i:,hillary:h7237a_i:,279.2034965,2081.433292
hillary,h7237b,h72,O,hillary:h7237b_O,819.5410837,1036.952852
hillary,h7237b,h72,i:,hillary:h7237b_i:,308.850664,1964.772889
hillary,h7237b,h72,V,hillary:h7237b_V,810.6590388,1268.035007
hillary,h7237b,h72,A,hillary:h7237b_A,759.8014687,1596.130386
hillary,h7237b,h72,i:,hillary:h7237b_i:,277.5041017,2101.493114
hillary,h7237b,h72,E,hillary:h7237b_E,362.3972208,1759.565001
hillary,h7237b,h72,O,hillary:h7237b_O,951.83161,999.6573098
hillary,h7237b,h72,I,hillary:h7237b_I,237.6422735,1926.156714
hillary,h7237b,h72,i:,hillary:h7237b_i:,322.2070528,1830.25653
hillary,h7238a,h72,o:,hillary:h7238a_o:,337.5296302,802.8619376
hillary,h7238a,h72,a:,hillary:h7238a_a:,862.0982111,1283.146432
hillary,h7238a,h72,E,hillary:h7238a_E,477.7588249,1495.910641
hillary,h7238a,h72,E,hillary:h7238a_E,556.040064,1826.420165
hillary,h7238a,h72,E,hillary:h7238a_E,353.4034951,1909.029522
hillary,h7238a,h72,A,hillary:h7238a_A,775.7558145,1510.362097
hillary,h7238b,h72,O,hillary:h7238b_O,680.2092725,1171.727357
hillary,h7238b,h72,E,hillary:h7238b_E,335.6200416,1928.473779
hillary,h7238b,h72,o:,hillary:h7238b_o:,316.9668562,935.0205607
hillary,h7238b,h72,u:,hillary:h7238b_u:,264.2579393,1739.982718
hillary,h7238b,h72,V,hillary:h7238b_V,782.6280655,1221.592004
hillary,h7238b,h72,A,hillary:h7238b_A,765.876282,1576.271161
hillary,h7238b,h72,o:,hillary:h7238b_o:,272.7539423,830.0943318
hillary,h7238b,h72,O,hillary:h7238b_O,880.8356041,1051.229982
hillary,h7238b,h72,A,hillary:h7238b_A,714.2008829,1478.761871
hillary,h7238b,h72,E,hillary:h7238b_E,430.4373104,1437.0254
hillary,h7238b,h72,@:,hillary:h7238b_@:,364.6073683,1470.898297
hillary,h7238b,h72,A,hillary:h7238b_A,735.3805656,1526.275859
hillary,h7239a,h72,i:,hillary:h7239a_i:,303.8428627,2205.611949
hillary,h7239a,h72,@:,hillary:h7239a_@:,426.7651354,1393.124731
hillary,h7239a,h72,u:,hillary:h7239a_u:,308.7788362,1649.894548
hillary,h7239a,h72,u:,hillary:h7239a_u:,332.2886434,1544.211162
hillary,h7239a,h72,E,hillary:h7239a_E,454.5534835,1549.057942
hillary,h7239a,h72,E,hillary:h7239a_E,439.1583909,1560.199464
hillary,h7239a,h72,E,hillary:h7239a_E,335.225842,1661.220565
hillary,h7239a,h72,o:,hillary:h7239a_o:,347.8898788,858.4606033
hillary,h7239a,h72,i:,hillary:h7239a_i:,264.7555363,2197.208254
hillary,h7239a,h72,O,hillary:h7239a_O,379.1272359,944.563487
hillary,h7239b,h72,V,hillary:h7239b_V,790.1348705,1291.313202
hillary,h7239b,h72,i:,hillary:h7239b_i:,315.2776182,2104.643908
hillary,h7239b,h72,V,hillary:h7239b_V,787.2500143,1183.931772
hillary,h7239b,h72,O,hillary:h7239b_O,795.9221136,988.7704455
hillary,h7239b,h72,O,hillary:h7239b_O,859.5374762,933.7861017
hillary,h7239b,h72,o:,hillary:h7239b_o:,378.2205066,871.0924848
hillary,h7239b,h72,O,hillary:h7239b_O,683.680248,1000.090516
hillary,h7239b,h72,O,hillary:h7239b_O,769.3478969,982.9094779
hillary,h7240a,h72,A,hillary:h7240a_A,752.8413116,1363.371679
hillary,h7240a,h72,E,hillary:h7240a_E,438.2373108,1615.124376
hillary,h7240a,h72,i:,hillary:h7240a_i:,301.064712,2188.024739
hillary,h7240a,h72,V,hillary:h7240a_V,933.297969,1336.217233
hillary,h7240a,h72,a:,hillary:h7240a_a:,779.6571082,1283.373624
hillary,h7240a,h72,V,hillary:h7240a_V,782.8818378,1293.067815
hillary,h7240b,h72,o:,hillary:h7240b_o:,380.5508594,819.5842722
hillary,h7240b,h72,O,hillary:h7240b_O,858.2393766,930.2938557
hillary,h7240b,h72,E,hillary:h7240b_E,274.4904713,1622.64539
hillary,h7240b,h72,o:,hillary:h7240b_o:,368.9028977,853.1003333
hillary,h7240b,h72,o:,hillary:h7240b_o:,355.906347,859.146869
hillary,h7240b,h72,E,hillary:h7240b_E,411.9523039,1544.479544
hillary,h7240b,h72,A,hillary:h7240b_A,689.3963644,1592.561625
hillary,h7240b,h72,i:,hillary:h7240b_i:,307.9788553,2223.406921
hillary,h7240b,h72,i:,hillary:h7240b_i:,270.0121165,2250.590064
hillary,h8201,h82,o:,hillary:h8201_o:,272.8403949,670.9213252
hillary,h8204,h82,A,hillary:h8204_A,453.3929089,760.4378999
hillary,h8205,h82,@:,hillary:h8205_@:,400.93819,1441.121168
hillary,h8205,h82,i:,hillary:h8205_i:,336.5923416,1880.206726
hillary,h8205,h82,U,hillary:h8205_U,439.4431245,1120.759203
hillary,h8205,h82,E,hillary:h8205_E,437.6696562,1579.646642
hillary,h8205,h82,a:,hillary:h8205_a:,254.883529,815.1662667
hillary,h8206a,h82,I,hillary:h8206a_I,398.032313,1753.810578
hillary,h8206b,h82,o:,hillary:h8206b_o:,405.1057073,695.0844245
hillary,h8206b,h82,A,hillary:h8206b_A,328.8839184,911.0751578
hillary,h8207,h82,i:,hillary:h8207_i:,372.2374448,1952.293177
hillary,h8207,h82,i:,hillary:h8207_i:,341.3436169,1947.526779
hillary,h8207,h82,u:,hillary:h8207_u:,403.2002538,1693.960862
hillary,h8207,h82,@:,hillary:h8207_@:,421.1864878,1760.230292
hillary,h8208,h82,U,hillary:h8208_U,409.6246244,1105.450829
hillary,h8208,h82,i:,hillary:h8208_i:,345.0752118,1872.755362
hillary,h8210,h82,i:,hillary:h8210_i:,366.5238451,2025.174425
hillary,h8210,h82,I,hillary:h8210_I,286.4761148,2058.229476
hillary,h8211,h82,o:,hillary:h8211_o:,428.1765519,688.0185701
hillary,h8212,h82,i:,hillary:h8212_i:,364.8681548,1885.892377
hillary,h8212,h82,o:,hillary:h8212_o:,426.6928429,868.1951573
hillary,h9201a,h92,A,hillary:h9201a_A,606.0765771,1517.031467
hillary,h9201a,h92,@:,hillary:h9201a_@:,442.6294815,1408.882947
hillary,h9201a,h92,a:,hillary:h9201a_a:,751.6345078,1217.848353
hillary,h9201a,h92,a:,hillary:h9201a_a:,756.9997161,1113.899631
hillary,h9201a,h92,@:,hillary:h9201a_@:,473.0024069,1367.469778
hillary,h9201a,h92,a:,hillary:h9201a_a:,804.0473463,1210.351145
hillary,h9201b,h92,i:,hillary:h9201b_i:,282.6876001,1848.733138
hillary,h9201b,h92,E,hillary:h9201b_E,494.2179373,1744.33756
hillary,h9201b,h92,a:,hillary:h9201b_a:,682.4346801,1179.422844
hillary,h9201b,h92,V,hillary:h9201b_V,724.6483968,1102.545493
hillary,h9201b,h92,o:,hillary:h9201b_o:,436.2341267,691.9617678
hillary,h9201b,h92,A,hillary:h9201b_A,621.7684852,1339.756609
hillary,h9202a,h92,I,hillary:h9202a_I,378.1935361,1965.257884
hillary,h9202a,h92,O,hillary:h9202a_O,685.6315468,1013.386176
hillary,h9202a,h92,i:,hillary:h9202a_i:,316.6184336,1998.131068
hillary,h9202a,h92,I,hillary:h9202a_I,431.4746823,1614.307349
hillary,h9202a,h92,V,hillary:h9202a_V,698.2106913,1235.478885
hillary,h9202a,h92,A,hillary:h9202a_A,594.2037463,1576.21309
hillary,h9202a,h92,@:,hillary:h9202a_@:,487.5040508,1434.168458
hillary,h9202a,h92,O,hillary:h9202a_O,632.7117952,899.6637296
hillary,h9202a,h92,I,hillary:h9202a_I,442.8617082,1526.910613
hillary,h9202a,h92,A,hillary:h9202a_A,683.4092318,2086.705838
hillary,h9202a,h92,I,hillary:h9202a_I,354.8916705,1916.574486
hillary,h9202a,h92,E,hillary:h9202a_E,446.2259321,1786.983769
hillary,h9202b,h92,I,hillary:h9202b_I,502.6920241,1536.701281
hillary,h9202b,h92,O,hillary:h9202b_O,632.2195783,894.9010457
hillary,h9202b,h92,E,hillary:h9202b_E,513.6810701,1512.607039
hillary,h9202b,h92,@:,hillary:h9202b_@:,443.4733247,1232.962689
hillary,h9202b,h92,a:,hillary:h9202b_a:,718.4977099,1160.561259
hillary,h9203b,h92,i:,hillary:h9203b_i:,296.6269166,1951.464922
hillary,h9203b,h92,i:,hillary:h9203b_i:,271.2319412,1964.847485
hillary,h9203b,h92,U,hillary:h9203b_U,345.45523,1904.985074
hillary,h9203b,h92,E,hillary:h9203b_E,574.696135,1704.968157
hillary,h9203b,h92,A,hillary:h9203b_A,622.2821734,1628.037459
hillary,h9204a,h92,o:,hillary:h9204a_o:,473.7833328,841.9636338
hillary,h9204a,h92,A,hillary:h9204a_A,662.9572684,1740.217095
hillary,h9204a,h92,@:,hillary:h9204a_@:,565.2007715,1421.992199
hillary,h9204a,h92,U,hillary:h9204a_U,351.138186,1396.893743
hillary,h9204a,h92,a:,hillary:h9204a_a:,737.0790152,1161.954443
hillary,h9204a,h92,a:,hillary:h9204a_a:,853.4445972,1253.545751
hillary,h9204a,h92,o:,hillary:h9204a_o:,422.9118401,761.5434425
hillary,h9204a,h92,V,hillary:h9204a_V,541.7515854,1206.377728
hillary,h9204b,h92,V,hillary:h9204b_V,702.8498534,1193.133958
hillary,h9204b,h92,u:,hillary:h9204b_u:,318.8929952,1552.526594
hillary,h9204b,h92,V,hillary:h9204b_V,697.6611379,1203.313533
hillary,h9204b,h92,@:,hillary:h9204b_@:,434.8274766,1384.612177
hillary,h9205b,h92,o:,hillary:h9205b_o:,420.6770843,797.346664
hillary,h9205b,h92,E,hillary:h9205b_E,535.3958719,1525.286861
hillary,h9205b,h92,i:,hillary:h9205b_i:,266.5781355,2065.406579
hillary,h9205b,h92,o:,hillary:h9205b_o:,438.4147921,750.510527
hillary,h9206a,h92,i:,hillary:h9206a_i:,343.3557798,1936.009249
hillary,h9206a,h92,A,hillary:h9206a_A,593.0191135,1568.916834
hillary,h9206a,h92,@:,hillary:h9206a_@:,419.8653446,1550.39812
hillary,h9206a,h92,a:,hillary:h9206a_a:,756.8157276,1218.277662
hillary,h9206a,h92,E,hillary:h9206a_E,543.0001895,1543.4906
hillary,h9206a,h92,@:,hillary:h9206a_@:,529.1050909,1502.293459
hillary,h9206a,h92,@:,hillary:h9206a_@:,498.2858248,1514.83961
hillary,h9207a,h92,E,hillary:h9207a_E,396.1061857,1746.954499
hillary,h9207a,h92,i:,hillary:h9207a_i:,308.9936204,1925.014548
hillary,h9207a,h92,V,hillary:h9207a_V,683.9307028,1251.149643
hillary,h9207a,h92,A,hillary:h9207a_A,582.637699,1437.025669
hillary,h9207a,h92,o:,hillary:h9207a_o:,422.0306867,656.2940589
hillary,h9207a,h92,a:,hillary:h9207a_a:,707.2292572,1152.619533
hillary,h9208a,h92,V,hillary:h9208a_V,557.0492505,1104.64812
hillary,h9208a,h92,A,hillary:h9208a_A,656.3966194,1531.957849
hillary,h9208a,h92,A,hillary:h9208a_A,669.2819049,1621.039802
hillary,h9208a,h92,@:,hillary:h9208a_@:,476.5509888,1439.432406
hillary,h9209a,h92,i:,hillary:h9209a_i:,376.2700254,1997.561382
hillary,h9209a,h92,a:,hillary:h9209a_a:,711.249152,1088.093635
hillary,h9209a,h92,V,hillary:h9209a_V,716.4815677,1168.981531
hillary,h9209a,h92,o:,hillary:h9209a_o:,428.1255528,624.8837894
hillary,h9209a,h92,I,hillary:h9209a_I,414.5534145,1416.806108
hillary,h9209a,h92,V,hillary:h9209a_V,579.9999922,974.7047326
hillary,h9209a,h92,I,hillary:h9209a_I,321.7420485,1727.715829
hillary,h9209a,h92,E,hillary:h9209a_E,564.0625461,1580.78744
hillary,h9209b,h92,E,hillary:h9209b_E,564.365083,1576.181331
hillary,h9209b,h92,A,hillary:h9209b_A,696.2706913,1307.287887
hillary,h9209b,h92,a:,hillary:h9209b_a:,708.4880828,1125.650779
hillary,h9209b,h92,I,hillary:h9209b_I,384.7146532,1508.510339
hillary,h9209b,h92,o:,hillary:h9209b_o:,468.0463378,976.6352566
hillary,h9211a,h92,E,hillary:h9211a_E,423.5642764,1784.585326
hillary,h9211b,h92,E,hillary:h9211b_E,474.8346145,1695.480872
hillary,h9211b,h92,i:,hillary:h9211b_i:,293.7930695,2012.837927
hillary,h9211b,h92,I,hillary:h9211b_I,418.3005261,1259.926123
hillary,h9211b,h92,V,hillary:h9211b_V,644.7965015,1190.56064
hillary,h9211b,h92,a:,hillary:h9211b_a:,665.0870798,1211.539404
hillary,h9212a,h92,U,hillary:h9212a_U,443.0325183,956.0614315
hillary,h9212a,h92,o:,hillary:h9212a_o:,408.3573765,726.8554047
hillary,h9212a,h92,O,hillary:h9212a_O,602.3675639,918.3451748
hillary,h9212b,h92,A,hillary:h9212b_A,603.3020926,1600.611973
hillary,h9212b,h92,E,hillary:h9212b_E,545.3693926,1454.74508
hillary,h9212b,h92,I,hillary:h9212b_I,448.8699843,1440.286496
hillary,h9213a,h92,o:,hillary:h9213a_o:,416.3876928,643.4052965
hillary,h9213a,h92,i:,hillary:h9213a_i:,329.6621105,1951.829629
hillary,h9213a,h92,a:,hillary:h9213a_a:,702.5648502,1199.094769
hillary,h9213a,h92,@:,hillary:h9213a_@:,449.7685936,1441.941186
hillary,h9213b,h92,a:,hillary:h9213b_a:,674.0610785,1173.527617
hillary,h9213b,h92,I,hillary:h9213b_I,284.3077366,1910.021882
hillary,h9213b,h92,I,hillary:h9213b_I,428.1407585,1406.854236
hillary,h9213b,h92,V,hillary:h9213b_V,666.2066324,1141.999406
hillary,h9214a,h92,E,hillary:h9214a_E,490.2675179,1512.301593
hillary,h9214a,h92,O,hillary:h9214a_O,701.6940236,890.2862342
hillary,h9214a,h92,V,hillary:h9214a_V,720.3257285,1183.100661
hillary,h9214b,h92,A,hillary:h9214b_A,635.0251131,1298.305233
hillary,h9214b,h92,A,hillary:h9214b_A,620.3119721,1378.005354
hillary,h9214b,h92,E,hillary:h9214b_E,592.018029,1647.865144
hillary,h9214b,h92,o:,hillary:h9214b_o:,434.7602783,803.0393903
hillary,h9214b,h92,a:,hillary:h9214b_a:,717.2429226,1222.096426
hillary,h9215a,h92,O,hillary:h9215a_O,708.1761573,1014.340583
hillary,h9215a,h92,u:,hillary:h9215a_u:,340.4967348,1622.425962
hillary,h9215a,h92,I,hillary:h9215a_I,363.096699,1535.299297
hillary,h9215a,h92,E,hillary:h9215a_E,573.9134313,1642.372097
hillary,h9215a,h92,V,hillary:h9215a_V,608.0397348,1338.386824
hillary,h9215a,h92,E,hillary:h9215a_E,553.4144275,1677.388516
hillary,h9215b,h92,I,hillary:h9215b_I,453.4289135,1622.302572
hillary,h9215b,h92,o:,hillary:h9215b_o:,444.4547718,955.334262
hillary,h9215b,h92,U,hillary:h9215b_U,394.2914732,874.733691
hillary,h9215b,h92,O,hillary:h9215b_O,619.8858414,834.5776389
hillary,h9216a,h92,O,hillary:h9216a_O,598.9273219,836.4164524
hillary,h9216a,h92,E,hillary:h9216a_E,491.0373665,1680.304052
hillary,h9216b,h92,a:,hillary:h9216b_a:,767.2030238,1225.318313
hillary,h9216b,h92,A,hillary:h9216b_A,652.3000891,1624.307774
hillary,h9216b,h92,a:,hillary:h9216b_a:,808.8744142,1133.772686
hillary,h9216b,h92,a:,hillary:h9216b_a:,754.2068775,1099.012178
hillary,h9216b,h92,O,hillary:h9216b_O,609.8503226,896.407673
hillary,h9217a,h92,i:,hillary:h9217a_i:,242.2172098,2017.948749
hillary,h9217a,h92,I,hillary:h9217a_I,399.943431,1920.673118
hillary,h9217a,h92,a:,hillary:h9217a_a:,761.3486135,1177.571436
hillary,h9217a,h92,I,hillary:h9217a_I,450.3484934,1511.687992
hillary,h9218a,h92,V,hillary:h9218a_V,617.3286912,1014.210445
hillary,h9218a,h92,U,hillary:h9218a_U,348.0740696,1139.741266
hillary,h9218a,h92,I,hillary:h9218a_I,440.1133463,1593.121957
hillary,h9218a,h92,E,hillary:h9218a_E,487.1476908,1385.100814
hillary,h9218a,h92,A,hillary:h9218a_A,646.1842837,1589.654312
hillary,h9218a,h92,E,hillary:h9218a_E,676.6286095,1611.574722
hillary,h9218b,h92,V,hillary:h9218b_V,669.5880048,1220.994318
hillary,h9218b,h92,E,hillary:h9218b_E,537.0869439,1526.776016
hillary,h9218b,h92,E,hillary:h9218b_E,471.0131257,1763.895097
hillary,h9218b,h92,V,hillary:h9218b_V,694.2559845,1163.210618
hillary,h9219a,h92,V,hillary:h9219a_V,641.9293691,1399.83054
hillary,h9219a,h92,u:,hillary:h9219a_u:,340.7501541,1496.000479
hillary,h9219a,h92,V,hillary:h9219a_V,639.6587671,1128.600852
hillary,h9219a,h92,E,hillary:h9219a_E,498.218846,1358.932598
hillary,h9219b,h92,I,hillary:h9219b_I,472.776309,1423.048552
hillary,h9219b,h92,O,hillary:h9219b_O,545.2981121,1123.615354
hillary,h9219b,h92,i:,hillary:h9219b_i:,299.6077773,2022.224648
hillary,h9219b,h92,A,hillary:h9219b_A,600.6332066,1491.215637
hillary,h9219b,h92,I,hillary:h9219b_I,385.6038965,1730.870034
hillary,h9220a,h92,V,hillary:h9220a_V,639.735811,1141.563209
hillary,h9220a,h92,@:,hillary:h9220a_@:,439.8343377,1345.157072
hillary,h9220a,h92,A,hillary:h9220a_A,575.0433963,1425.433087
hillary,h9220b,h92,E,hillary:h9220b_E,549.0772165,1618.848503
hillary,h9220b,h92,E,hillary:h9220b_E,530.8645195,1249.377714
hillary,h9220b,h92,A,hillary:h9220b_A,671.287897,1358.627105
hillary,h9221a,h92,E,hillary:h9221a_E,451.0705973,1582.773129
